efg_pct,fta_rate,game_id,opp_efg_pct,opp_fta_rate,opp_oreb_pct,opp_tov_pct,opponent_id,oreb_pct,period,season,team_id,tm_tov_pct,team
0.471,0.207,21400529,0.495,0.144,0.346,0.158,1610612765,0.176,f,2014,1610612742,0.14,Mavericks
0.512,0.198,21400550,0.597,0.239,0.22,0.111,1610612746,0.174,f,2014,1610612742,0.114,Mavericks
0.46,0.23,21400572,0.448,0.395,0.273,0.184,1610612758,0.203,f,2014,1610612742,0.092,Mavericks
0.455,0.2,21400581,0.524,0.427,0.275,0.156,1610612743,0.2,f,2014,1610612742,0.083,Mavericks
0.468,0.367,21400594,0.464,0.301,0.236,0.156,1610612743,0.204,f,2014,1610612742,0.155,Mavericks
0.513,0.434,21400616,0.441,0.259,0.231,0.132,1610612763,0.267,f,2014,1610612742,0.142,Mavericks
0.586,0.184,21400631,0.36,0.169,0.308,0.131,1610612750,0.182,f,2014,1610612742,0.126,Mavericks
0.488,0.22,21400646,0.545,0.256,0.417,0.251,1610612741,0.22,f,2014,1610612742,0.129,Mavericks
0.537,0.309,21400660,0.557,0.316,0.306,0.112,1610612740,0.31,f,2014,1610612742,0.102,Mavericks
0.532,0.128,21400678,0.595,0.253,0.25,0.142,1610612763,0.205,f,2014,1610612742,0.177,Mavericks
0.488,0.195,21400685,0.489,0.17,0.234,0.161,1610612745,0.263,f,2014,1610612742,0.233,Mavericks
0.494,0.244,21400702,0.381,0.114,0.321,0.184,1610612748,0.271,f,2014,1610612742,0.124,Mavericks
0.642,0.297,21400706,0.474,0.308,0.25,0.162,1610612753,0.088,f,2014,1610612742,0.129,Mavericks
0.524,0.214,21400724,0.433,0.317,0.34,0.18,1610612750,0.279,f,2014,1610612742,0.158,Mavericks
0.469,0.286,21400741,0.634,0.291,0.263,0.13,1610612744,0.28,f,2014,1610612742,0.077,Mavericks
0.49,0.104,21400744,0.386,0.278,0.149,0.172,1610612758,0.16,f,2014,1610612742,0.089,Mavericks
0.476,0.152,21400762,0.472,0.27,0.327,0.218,1610612757,0.328,f,2014,1610612742,0.156,Mavericks
0.469,0.37,21400781,0.495,0.315,0.34,0.064,1610612746,0.28,f,2014,1610612742,0.13,Mavericks
0.44,0.347,21400797,0.444,0.263,0.311,0.202,1610612762,0.156,f,2014,1610612742,0.122,Mavericks
0.412,0.187,21400801,0.456,0.286,0.457,0.235,1610612760,0.255,f,2014,1610612742,0.176,Mavericks
0.522,0.194,21400810,0.483,0.299,0.269,0.199,1610612745,0.267,f,2014,1610612742,0.16,Mavericks
0.494,0.244,21400827,0.4,0.144,0.232,0.153,1610612766,0.15,f,2014,1610612742,0.157,Mavericks
0.532,0.228,21400841,0.506,0.131,0.179,0.188,1610612761,0.211,f,2014,1610612742,0.202,Mavericks
0.456,0.225,21400843,0.535,0.188,0.244,0.118,1610612737,0.295,f,2014,1610612742,0.176,Mavericks
0.482,0.22,21400874,0.584,0.299,0.293,0.166,1610612751,0.182,f,2014,1610612742,0.137,Mavericks
0.519,0.278,21400889,0.541,0.216,0.256,0.155,1610612740,0.25,f,2014,1610612742,0.081,Mavericks
0.386,0.091,21400910,0.457,0.256,0.186,0.161,1610612757,0.111,f,2014,1610612742,0.132,Mavericks
0.402,0.299,21400922,0.537,0.235,0.225,0.215,1610612744,0.067,f,2014,1610612742,0.12,Mavericks
0.545,0.282,21400937,0.476,0.256,0.357,0.173,1610612747,0.158,f,2014,1610612742,0.089,Mavericks
0.438,0.407,21400948,0.592,0.333,0.308,0.138,1610612739,0.283,f,2014,1610612742,0.166,Mavericks
0.702,0.19,21400972,0.573,0.146,0.262,0.164,1610612746,0.364,f,2014,1610612742,0.16,Mavericks
0.528,0.393,21400996,0.483,0.389,0.37,0.192,1610612760,0.16,f,2014,1610612742,0.119,Mavericks
0.569,0.3,21401012,0.511,0.161,0.256,0.18,1610612753,0.211,f,2014,1610612742,0.195,Mavericks
0.5,0.474,21401027,0.584,0.416,0.158,0.167,1610612763,0.22,f,2014,1610612742,0.17,Mavericks
0.411,0.229,21401046,0.553,0.303,0.265,0.214,1610612756,0.273,f,2014,1610612742,0.117,Mavericks
0.523,0.149,21401057,0.471,0.212,0.188,0.16,1610612759,0.227,f,2014,1610612742,0.17,Mavericks
0.402,0.183,21401084,0.494,0.167,0.289,0.154,1610612759,0.288,f,2014,1610612742,0.197,Mavericks
0.478,0.211,21401099,0.566,0.342,0.111,0.152,1610612754,0.188,f,2014,1610612742,0.118,Mavericks
0.637,0.264,21401120,0.559,0.355,0.333,0.106,1610612760,0.114,f,2014,1610612742,0.058,Mavericks
0.488,0.321,21401125,0.513,0.519,0.347,0.205,1610612745,0.191,f,2014,1610612742,0.13,Mavericks
0.444,0.675,21401142,0.526,0.337,0.333,0.132,1610612744,0.208,f,2014,1610612742,0.146,Mavericks
0.5,0.17,21401171,0.537,0.232,0.2,0.127,1610612756,0.341,f,2014,1610612742,0.085,Mavericks
0.593,0.247,21401184,0.487,0.197,0.41,0.113,1610612743,0.205,f,2014,1610612742,0.138,Mavericks
0.602,0.313,21401201,0.494,0.462,0.146,0.146,1610612747,0.184,f,2014,1610612742,0.121,Mavericks
0.47,0.28,21401210,0.567,0.317,0.293,0.156,1610612762,0.25,f,2014,1610612742,0.175,Mavericks
0.506,0.395,21401218,0.456,0.198,0.222,0.179,1610612757,0.267,f,2014,1610612742,0.152,Mavericks
0.475,0.172,41400151,0.506,0.529,0.186,0.118,1610612745,0.28,f,2014,1610612742,0.155,Mavericks
0.404,0.315,41400152,0.477,0.398,0.289,0.117,1610612745,0.28,f,2014,1610612742,0.103,Mavericks
0.587,0.407,41400153,0.586,0.301,0.37,0.137,1610612745,0.326,f,2014,1610612742,0.103,Mavericks
0.596,0.223,41400154,0.512,0.494,0.163,0.116,1610612745,0.34,f,2014,1610612742,0.147,Mavericks
0.408,0.272,41400155,0.512,0.439,0.229,0.195,1610612745,0.192,f,2014,1610612742,0.17,Mavericks
0.529,0.365,21500014,0.425,0.379,0.236,0.169,1610612756,0.13,f,2015,1610612742,0.079,Mavericks
0.392,0.155,21500020,0.483,0.379,0.163,0.079,1610612746,0.237,f,2015,1610612742,0.127,Mavericks
0.523,0.184,21500045,0.424,0.329,0.163,0.118,1610612747,0.19,f,2015,1610612742,0.113,Mavericks
0.424,0.291,21500057,0.482,0.317,0.25,0.161,1610612761,0.275,f,2015,1610612742,0.162,Mavericks
0.427,0.329,21500072,0.528,0.191,0.182,0.111,1610612766,0.167,f,2015,1610612742,0.131,Mavericks
0.53,0.262,21500088,0.506,0.151,0.163,0.124,1610612740,0.146,f,2015,1610612742,0.111,Mavericks
0.472,0.295,21500112,0.576,0.196,0.2,0.108,1610612740,0.17,f,2015,1610612742,0.124,Mavericks
0.625,0.395,21500118,0.5,0.384,0.265,0.103,1610612746,0.222,f,2015,1610612742,0.147,Mavericks
0.409,0.354,21500135,0.381,0.205,0.268,0.214,1610612747,0.143,f,2015,1610612742,0.146,Mavericks
0.522,0.233,21500140,0.435,0.381,0.245,0.14,1610612745,0.225,f,2015,1610612742,0.109,Mavericks
0.441,0.395,21500152,0.48,0.263,0.195,0.26,1610612755,0.136,f,2015,1610612742,0.186,Mavericks
0.563,0.486,21500168,0.457,0.261,0.304,0.137,1610612738,0.194,f,2015,1610612742,0.175,Mavericks
0.518,0.205,21500184,0.475,0.263,0.409,0.193,1610612762,0.211,f,2015,1610612742,0.098,Mavericks
0.59,0.337,21500199,0.572,0.2,0.341,0.16,1610612760,0.25,f,2015,1610612742,0.165,Mavericks
0.461,0.364,21500211,0.471,0.43,0.102,0.085,1610612763,0.098,f,2015,1610612742,0.182,Mavericks
0.446,0.145,21500224,0.457,0.235,0.245,0.153,1610612759,0.184,f,2015,1610612742,0.141,Mavericks
0.474,0.351,21500241,0.453,0.227,0.238,0.233,1610612743,0.222,f,2015,1610612742,0.141,Mavericks
0.482,0.262,21500260,0.513,0.557,0.225,0.127,1610612758,0.214,f,2015,1610612742,0.159,Mavericks
0.505,0.255,21500267,0.485,0.17,0.26,0.145,1610612757,0.245,f,2015,1610612742,0.115,Mavericks
0.506,0.247,21500287,0.536,0.214,0.326,0.19,1610612745,0.268,f,2015,1610612742,0.186,Mavericks
0.605,0.355,21500302,0.517,0.236,0.12,0.071,1610612764,0.194,f,2015,1610612742,0.163,Mavericks
0.53,0.244,21500307,0.53,0.107,0.077,0.133,1610612752,0.171,f,2015,1610612742,0.097,Mavericks
0.395,0.19,21500328,0.519,0.222,0.162,0.153,1610612737,0.328,f,2015,1610612742,0.092,Mavericks
0.506,0.27,21500350,0.6,0.176,0.103,0.129,1610612764,0.239,f,2015,1610612742,0.128,Mavericks
0.571,0.273,21500363,0.469,0.338,0.25,0.175,1610612756,0.125,f,2015,1610612742,0.165,Mavericks
0.411,0.111,21500371,0.545,0.191,0.122,0.08,1610612754,0.208,f,2015,1610612742,0.126,Mavericks
0.388,0.365,21400011,0.405,0.226,0.178,0.159,1610612765,0.275,f,2014,1610612743,0.151,Nuggets
0.481,0.25,21400036,0.5,0.388,0.167,0.138,1610612760,0.239,f,2014,1610612743,0.188,Nuggets
0.414,0.355,21400047,0.432,0.58,0.341,0.17,1610612758,0.294,f,2014,1610612743,0.14,Nuggets
0.506,0.378,21400067,0.605,0.658,0.265,0.127,1610612758,0.184,f,2014,1610612743,0.136,Nuggets
0.535,0.176,21400081,0.512,0.393,0.15,0.089,1610612739,0.182,f,2014,1610612743,0.135,Nuggets
0.423,0.33,21400096,0.53,0.14,0.302,0.109,1610612757,0.34,f,2014,1610612743,0.148,Nuggets
0.478,0.367,21400115,0.602,0.33,0.273,0.145,1610612757,0.306,f,2014,1610612743,0.118,Nuggets
0.54,0.287,21400122,0.452,0.262,0.25,0.136,1610612754,0.295,f,2014,1610612743,0.086,Nuggets
0.47,0.317,21400142,0.579,0.355,0.216,0.167,1610612752,0.222,f,2014,1610612743,0.177,Nuggets
0.553,0.176,21400147,0.494,0.291,0.231,0.158,1610612739,0.214,f,2014,1610612743,0.154,Nuggets
0.549,0.268,21400168,0.519,0.316,0.302,0.115,1610612760,0.316,f,2014,1610612743,0.101,Nuggets
0.591,0.305,21400181,0.429,0.436,0.195,0.133,1610612740,0.2,f,2014,1610612743,0.105,Nuggets
0.433,0.422,21400197,0.388,0.382,0.173,0.12,1610612747,0.255,f,2014,1610612743,0.147,Nuggets
0.553,0.318,21400209,0.47,0.451,0.262,0.121,1610612741,0.35,f,2014,1610612743,0.145,Nuggets
0.478,0.378,21400221,0.585,0.239,0.325,0.168,1610612756,0.417,f,2014,1610612743,0.175,Nuggets
0.511,0.409,21400232,0.435,0.341,0.176,0.145,1610612756,0.39,f,2014,1610612743,0.17,Nuggets
0.523,0.195,21400251,0.47,0.357,0.311,0.144,1610612762,0.19,f,2014,1610612743,0.113,Nuggets
0.549,0.235,21400259,0.529,0.198,0.105,0.118,1610612757,0.175,f,2014,1610612743,0.145,Nuggets
0.409,0.366,21400278,0.571,0.318,0.35,0.162,1610612764,0.208,f,2014,1610612743,0.182,Nuggets
0.398,0.14,21400295,0.471,0.218,0.234,0.125,1610612737,0.333,f,2014,1610612743,0.145,Nuggets
0.462,0.144,21400304,0.562,0.358,0.211,0.157,1610612761,0.345,f,2014,1610612743,0.141,Nuggets
0.494,0.318,21400325,0.409,0.256,0.327,0.128,1610612748,0.395,f,2014,1610612743,0.111,Nuggets
0.411,0.271,21400346,0.5,0.386,0.265,0.143,1610612745,0.278,f,2014,1610612743,0.148,Nuggets
0.458,0.253,21400354,0.493,0.473,0.268,0.142,1610612759,0.319,f,2014,1610612743,0.214,Nuggets
0.47,0.232,21400378,0.459,0.565,0.222,0.143,1610612745,0.262,f,2014,1610612743,0.162,Nuggets
0.544,0.375,21400391,0.476,0.388,0.295,0.113,1610612746,0.257,f,2014,1610612743,0.2,Nuggets
0.378,0.232,21400398,0.347,0.193,0.216,0.151,1610612754,0.188,f,2014,1610612743,0.164,Nuggets
0.39,0.293,21400409,0.588,0.3,0.176,0.124,1610612766,0.191,f,2014,1610612743,0.135,Nuggets
0.482,0.268,21400421,0.505,0.154,0.245,0.096,1610612751,0.341,f,2014,1610612743,0.188,Nuggets
0.426,0.337,21400440,0.413,0.233,0.259,0.074,1610612750,0.423,f,2014,1610612743,0.171,Nuggets
0.448,0.391,21400457,0.545,0.364,0.277,0.063,1610612761,0.326,f,2014,1610612743,0.103,Nuggets
0.494,0.31,21400471,0.618,0.342,0.125,0.193,1610612747,0.224,f,2014,1610612743,0.111,Nuggets
0.429,0.293,21400482,0.462,0.275,0.245,0.073,1610612741,0.34,f,2014,1610612743,0.13,Nuggets
0.563,0.392,21400500,0.442,0.151,0.167,0.134,1610612763,0.216,f,2014,1610612743,0.133,Nuggets
0.589,0.19,21400514,0.483,0.202,0.319,0.137,1610612750,0.25,f,2014,1610612743,0.128,Nuggets
0.493,0.351,21400530,0.443,0.182,0.196,0.158,1610612753,0.158,f,2014,1610612743,0.209,Nuggets
0.582,0.329,21400546,0.523,0.279,0.293,0.151,1610612758,0.278,f,2014,1610612743,0.112,Nuggets
0.524,0.427,21400581,0.455,0.2,0.2,0.083,1610612742,0.275,f,2014,1610612743,0.156,Nuggets
0.464,0.301,21400594,0.468,0.367,0.204,0.155,1610612742,0.236,f,2014,1610612743,0.156,Nuggets
0.467,0.239,21400606,0.588,0.263,0.235,0.156,1610612750,0.271,f,2014,1610612743,0.101,Nuggets
0.385,0.218,21400615,0.623,0.333,0.184,0.131,1610612744,0.148,f,2014,1610612743,0.155,Nuggets
0.5,0.367,21400624,0.518,0.321,0.318,0.163,1610612759,0.286,f,2014,1610612743,0.167,Nuggets
0.449,0.292,21400649,0.553,0.36,0.205,0.16,1610612738,0.34,f,2014,1610612743,0.135,Nuggets
0.465,0.277,21400666,0.556,0.256,0.244,0.166,1610612764,0.259,f,2014,1610612743,0.083,Nuggets
0.53,0.181,21400674,0.519,0.275,0.25,0.14,1610612746,0.186,f,2014,1610612743,0.109,Nuggets
0.518,0.082,21400687,0.409,0.293,0.354,0.117,1610612740,0.205,f,2014,1610612743,0.091,Nuggets
0.345,0.115,21400693,0.46,0.307,0.26,0.094,1610612763,0.185,f,2014,1610612743,0.173,Nuggets
0.386,0.217,21400713,0.473,0.269,0.217,0.096,1610612766,0.145,f,2014,1610612743,0.115,Nuggets
0.459,0.329,21400726,0.521,0.6,0.194,0.205,1610612755,0.16,f,2014,1610612743,0.136,Nuggets
0.438,0.413,21400733,0.465,0.172,0.358,0.129,1610612738,0.304,f,2014,1610612743,0.157,Nuggets
0.418,0.259,21400751,0.476,0.317,0.256,0.171,1610612765,0.216,f,2014,1610612743,0.134,Nuggets
0.534,0.333,21400782,0.613,0.438,0.257,0.131,1610612760,0.279,f,2014,1610612743,0.111,Nuggets
0.57,0.291,21400787,0.471,0.318,0.311,0.126,1610612747,0.121,f,2014,1610612743,0.076,Nuggets
0.399,0.25,21400811,0.455,0.282,0.184,0.174,1610612749,0.264,f,2014,1610612743,0.159,Nuggets
0.397,0.206,21400826,0.565,0.25,0.366,0.171,1610612760,0.262,f,2014,1610612743,0.126,Nuggets
0.367,0.234,21400834,0.489,0.25,0.318,0.102,1610612751,0.306,f,2014,1610612743,0.15,Nuggets
0.457,0.407,21400850,0.473,0.352,0.434,0.204,1610612756,0.192,f,2014,1610612743,0.158,Nuggets
0.381,0.345,21400866,0.64,0.309,0.286,0.249,1610612762,0.314,f,2014,1610612743,0.157,Nuggets
0.451,0.185,21400884,0.52,0.405,0.243,0.17,1610612740,0.314,f,2014,1610612743,0.135,Nuggets
0.523,0.233,21400895,0.465,0.256,0.186,0.138,1610612749,0.195,f,2014,1610612743,0.13,Nuggets
0.5,0.109,21400902,0.409,0.305,0.245,0.138,1610612750,0.311,f,2014,1610612743,0.145,Nuggets
0.558,0.267,21400921,0.601,0.418,0.091,0.09,1610612759,0.195,f,2014,1610612743,0.129,Nuggets
0.462,0.207,21400930,0.523,0.372,0.256,0.198,1610612745,0.245,f,2014,1610612743,0.169,Nuggets
0.483,0.333,21400943,0.42,0.333,0.178,0.152,1610612752,0.229,f,2014,1610612743,0.083,Nuggets
0.577,0.238,21400958,0.475,0.333,0.195,0.175,1610612737,0.314,f,2014,1610612743,0.188,Nuggets
0.549,0.451,21400973,0.467,0.239,0.188,0.079,1610612744,0.333,f,2014,1610612743,0.141,Nuggets
0.505,0.167,21400984,0.527,0.231,0.313,0.174,1610612740,0.2,f,2014,1610612743,0.097,Nuggets
0.42,0.259,21400993,0.425,0.35,0.426,0.217,1610612763,0.213,f,2014,1610612743,0.166,Nuggets
0.522,0.204,21401017,0.518,0.482,0.217,0.15,1610612745,0.133,f,2014,1610612743,0.144,Nuggets
0.513,0.241,21401024,0.574,0.235,0.286,0.168,1610612748,0.227,f,2014,1610612743,0.171,Nuggets
0.533,0.333,21401044,0.506,0.2,0.262,0.189,1610612753,0.383,f,2014,1610612743,0.141,Nuggets
0.393,0.321,21401069,0.5,0.262,0.265,0.174,1610612755,0.265,f,2014,1610612743,0.162,Nuggets
0.599,0.303,21401085,0.426,0.383,0.298,0.148,1610612762,0.222,f,2014,1610612743,0.187,Nuggets
0.516,0.239,21401091,0.612,0.212,0.222,0.159,1610612757,0.229,f,2014,1610612743,0.108,Nuggets
0.384,0.126,21401121,0.539,0.312,0.3,0.166,1610612762,0.229,f,2014,1610612743,0.063,Nuggets
0.494,0.126,21401134,0.635,0.2,0.378,0.187,1610612759,0.262,f,2014,1610612743,0.182,Nuggets
0.412,0.365,21401144,0.513,0.532,0.31,0.151,1610612746,0.306,f,2014,1610612743,0.161,Nuggets
0.574,0.273,21401169,0.513,0.467,0.209,0.156,1610612747,0.268,f,2014,1610612743,0.093,Nuggets
0.487,0.197,21401184,0.593,0.247,0.205,0.138,1610612742,0.41,f,2014,1610612743,0.113,Nuggets
0.604,0.366,21401196,0.547,0.568,0.158,0.188,1610612758,0.278,f,2014,1610612743,0.174,Nuggets
0.436,0.218,21401213,0.494,0.451,0.283,0.15,1610612746,0.424,f,2014,1610612743,0.14,Nuggets
0.578,0.434,21401229,0.594,0.378,0.311,0.125,1610612744,0.25,f,2014,1610612743,0.189,Nuggets
0.589,0.228,21500010,0.391,0.299,0.273,0.169,1610612745,0.237,f,2015,1610612743,0.212,Nuggets
0.332,0.211,21500029,0.437,0.577,0.171,0.18,1610612750,0.288,f,2015,1610612743,0.147,Nuggets
0.429,0.207,21500044,0.599,0.209,0.382,0.19,1610612760,0.275,f,2015,1610612743,0.131,Nuggets
0.547,0.365,21500059,0.448,0.437,0.24,0.107,1610612747,0.275,f,2015,1610612743,0.146,Nuggets
0.424,0.472,21500073,0.5,0.2,0.261,0.12,1610612762,0.262,f,2015,1610612743,0.156,Nuggets
0.473,0.242,21500083,0.586,0.194,0.277,0.185,1610612744,0.184,f,2015,1610612743,0.172,Nuggets
0.544,0.304,21500121,0.595,0.114,0.267,0.185,1610612749,0.359,f,2015,1610612743,0.156,Nuggets
0.565,0.416,21500102,0.451,0.297,0.204,0.097,1610612757,0.216,f,2015,1610612743,0.153,Nuggets
0.512,0.395,21500136,0.487,0.403,0.19,0.195,1610612745,0.273,f,2015,1610612743,0.186,Nuggets
0.378,0.082,21500143,0.506,0.31,0.233,0.19,1610612756,0.161,f,2015,1610612743,0.123,Nuggets
0.618,0.153,21500163,0.536,0.133,0.2,0.111,1610612740,0.306,f,2015,1610612743,0.149,Nuggets
0.413,0.184,21500172,0.541,0.233,0.233,0.105,1610612759,0.298,f,2015,1610612743,0.063,Nuggets
0.483,0.289,21500185,0.601,0.316,0.294,0.2,1610612756,0.304,f,2015,1610612743,0.121,Nuggets
0.453,0.407,21500200,0.612,0.146,0.282,0.201,1610612744,0.271,f,2015,1610612743,0.185,Nuggets
0.449,0.372,21500212,0.519,0.595,0.216,0.073,1610612746,0.2,f,2015,1610612743,0.162,Nuggets
0.448,0.169,21500235,0.533,0.187,0.147,0.2,1610612759,0.178,f,2015,1610612743,0.194,Nuggets
0.453,0.227,21500241,0.474,0.351,0.222,0.141,1610612742,0.238,f,2015,1610612743,0.233,Nuggets
0.413,0.213,21500258,0.494,0.286,0.195,0.142,1610612749,0.25,f,2015,1610612743,0.25,Nuggets
0.414,0.237,21500273,0.438,0.303,0.294,0.14,1610612741,0.217,f,2015,1610612743,0.072,Nuggets
0.543,0.222,21500278,0.467,0.239,0.2,0.051,1610612761,0.167,f,2015,1610612743,0.117,Nuggets
0.525,0.469,21500289,0.601,0.351,0.171,0.203,1610612755,0.283,f,2015,1610612743,0.167,Nuggets
0.375,0.238,21500317,0.438,0.114,0.213,0.195,1610612753,0.185,f,2015,1610612743,0.187,Nuggets
0.506,0.384,21500340,0.477,0.333,0.16,0.098,1610612750,0.186,f,2015,1610612743,0.115,Nuggets
0.561,0.305,21500365,0.575,0.126,0.119,0.112,1610612745,0.417,f,2015,1610612743,0.188,Nuggets
0.63,0.37,21500368,0.494,0.403,0.256,0.11,1610612750,0.323,f,2015,1610612743,0.167,Nuggets
0.405,0.226,21400011,0.388,0.365,0.275,0.151,1610612743,0.178,f,2014,1610612765,0.159,Pistons
0.456,0.143,21400017,0.513,0.368,0.238,0.133,1610612750,0.298,f,2014,1610612765,0.127,Pistons
0.428,0.461,21400033,0.523,0.149,0.279,0.09,1610612751,0.217,f,2014,1610612765,0.079,Pistons
0.431,0.379,21400061,0.483,0.111,0.234,0.097,1610612752,0.373,f,2014,1610612765,0.088,Pistons
0.567,0.32,21400076,0.5,0.299,0.243,0.143,1610612749,0.316,f,2014,1610612765,0.205,Pistons
0.419,0.269,21400091,0.5,0.486,0.214,0.133,1610612762,0.346,f,2014,1610612765,0.113,Pistons
0.469,0.313,21400101,0.483,0.227,0.196,0.102,1610612741,0.184,f,2014,1610612765,0.155,Pistons
0.525,0.272,21400109,0.5,0.398,0.256,0.113,1610612764,0.167,f,2014,1610612765,0.143,Pistons
0.489,0.169,21400129,0.458,0.063,0.196,0.136,1610612760,0.304,f,2014,1610612765,0.172,Pistons
0.476,0.207,21400136,0.395,0.384,0.346,0.088,1610612763,0.205,f,2014,1610612765,0.111,Pistons
0.469,0.3,21400150,0.601,0.19,0.162,0.131,1610612753,0.233,f,2014,1610612765,0.148,Pistons
0.42,0.218,21400165,0.52,0.173,0.152,0.192,1610612756,0.294,f,2014,1610612765,0.157,Pistons
0.398,0.289,21400174,0.506,0.325,0.2,0.107,1610612737,0.255,f,2014,1610612765,0.13,Pistons
0.506,0.218,21400207,0.489,0.144,0.404,0.181,1610612749,0.205,f,2014,1610612765,0.197,Pistons
0.513,0.308,21400216,0.551,0.244,0.257,0.162,1610612746,0.286,f,2014,1610612765,0.173,Pistons
0.446,0.301,21400226,0.591,0.208,0.286,0.204,1610612749,0.292,f,2014,1610612765,0.149,Pistons
0.423,0.264,21400243,0.525,0.342,0.237,0.163,1610612744,0.273,f,2014,1610612765,0.131,Pistons
0.4,0.344,21400255,0.543,0.296,0.267,0.15,1610612747,0.314,f,2014,1610612765,0.138,Pistons
0.402,0.284,21400265,0.468,0.29,0.17,0.118,1610612738,0.281,f,2014,1610612765,0.108,Pistons
0.425,0.402,21400288,0.5,0.345,0.255,0.177,1610612755,0.226,f,2014,1610612765,0.174,Pistons
0.493,0.368,21400297,0.483,0.195,0.34,0.16,1610612760,0.19,f,2014,1610612765,0.148,Pistons
0.376,0.165,21400309,0.542,0.095,0.25,0.144,1610612757,0.315,f,2014,1610612765,0.094,Pistons
0.5,0.321,21400337,0.53,0.229,0.227,0.173,1610612756,0.325,f,2014,1610612765,0.178,Pistons
0.481,0.291,21400347,0.414,0.204,0.386,0.176,1610612758,0.195,f,2014,1610612765,0.156,Pistons
0.47,0.265,21400362,0.613,0.25,0.333,0.163,1610612746,0.37,f,2014,1610612765,0.192,Pistons
0.522,0.213,21400372,0.57,0.443,0.22,0.141,1610612742,0.217,f,2014,1610612765,0.112,Pistons
0.479,0.16,21400387,0.523,0.273,0.205,0.091,1610612761,0.269,f,2014,1610612765,0.113,Pistons
0.489,0.286,21400403,0.579,0.382,0.086,0.149,1610612751,0.346,f,2014,1610612765,0.142,Pistons
0.605,0.337,21400435,0.56,0.265,0.268,0.181,1610612754,0.267,f,2014,1610612765,0.113,Pistons
0.544,0.099,21400453,0.409,0.207,0.233,0.185,1610612739,0.28,f,2014,1610612765,0.12,Pistons
0.547,0.337,21400465,0.471,0.118,0.156,0.163,1610612753,0.314,f,2014,1610612765,0.117,Pistons
0.586,0.184,21400487,0.407,0.154,0.298,0.149,1610612752,0.231,f,2014,1610612765,0.189,Pistons
0.56,0.176,21400504,0.447,0.48,0.109,0.157,1610612758,0.182,f,2014,1610612765,0.126,Pistons
0.489,0.322,21400521,0.513,0.43,0.302,0.174,1610612759,0.349,f,2014,1610612765,0.151,Pistons
0.495,0.144,21400529,0.471,0.207,0.176,0.14,1610612742,0.346,f,2014,1610612765,0.158,Pistons
0.464,0.188,21400540,0.549,0.293,0.146,0.139,1610612737,0.204,f,2014,1610612765,0.079,Pistons
0.494,0.325,21400551,0.472,0.114,0.205,0.144,1610612751,0.196,f,2014,1610612765,0.118,Pistons
0.464,0.323,21400565,0.58,0.161,0.256,0.186,1610612761,0.347,f,2014,1610612765,0.079,Pistons
0.521,0.315,21400577,0.538,0.288,0.289,0.141,1610612740,0.077,f,2014,1610612765,0.091,Pistons
0.453,0.282,21400587,0.483,0.135,0.261,0.127,1610612754,0.319,f,2014,1610612765,0.183,Pistons
0.517,0.216,21400601,0.506,0.085,0.256,0.227,1610612755,0.36,f,2014,1610612765,0.17,Pistons
0.409,0.317,21400613,0.494,0.167,0.109,0.114,1610612737,0.351,f,2014,1610612765,0.206,Pistons
0.574,0.255,21400629,0.526,0.165,0.277,0.133,1610612753,0.275,f,2014,1610612765,0.138,Pistons
0.395,0.291,21400653,0.574,0.123,0.231,0.216,1610612749,0.308,f,2014,1610612765,0.198,Pistons
0.522,0.256,21400664,0.562,0.358,0.167,0.084,1610612761,0.311,f,2014,1610612765,0.14,Pistons
0.47,0.277,21400676,0.468,0.183,0.271,0.093,1610612739,0.32,f,2014,1610612765,0.189,Pistons
0.32,0.307,21400682,0.519,0.154,0.351,0.238,1610612755,0.286,f,2014,1610612765,0.219,Pistons
0.561,0.427,21400709,0.511,0.218,0.256,0.142,1610612745,0.3,f,2014,1610612765,0.132,Pistons
0.528,0.205,21400727,0.514,0.311,0.205,0.116,1610612748,0.341,f,2014,1610612765,0.089,Pistons
0.563,0.172,21400731,0.675,0.234,0.258,0.145,1610612754,0.293,f,2014,1610612765,0.109,Pistons
0.476,0.317,21400751,0.418,0.259,0.216,0.134,1610612743,0.256,f,2014,1610612765,0.171,Pistons
0.532,0.278,21400769,0.546,0.447,0.281,0.155,1610612750,0.279,f,2014,1610612765,0.164,Pistons
0.476,0.361,21400783,0.414,0.173,0.208,0.135,1610612766,0.263,f,2014,1610612765,0.095,Pistons
0.463,0.21,21400790,0.534,0.125,0.35,0.113,1610612759,0.244,f,2014,1610612765,0.113,Pistons
0.488,0.393,21400806,0.455,0.282,0.295,0.211,1610612741,0.268,f,2014,1610612765,0.121,Pistons
0.489,0.281,21400823,0.471,0.165,0.244,0.13,1610612764,0.347,f,2014,1610612765,0.135,Pistons
0.457,0.366,21400839,0.532,0.312,0.103,0.152,1610612739,0.234,f,2014,1610612765,0.151,Pistons
0.449,0.348,21400860,0.436,0.178,0.308,0.088,1610612752,0.28,f,2014,1610612765,0.128,Pistons
0.532,0.266,21400870,0.519,0.321,0.279,0.144,1610612764,0.225,f,2014,1610612765,0.185,Pistons
0.419,0.097,21400903,0.422,0.178,0.294,0.155,1610612740,0.34,f,2014,1610612765,0.19,Pistons
0.392,0.167,21400917,0.451,0.275,0.295,0.176,1610612745,0.311,f,2014,1610612765,0.126,Pistons
