ast_pct,ast_ratio,ast_tov,def_rating,dreb_pct,efg_pct,game_id,min,off_rating,opponent_id,oreb_pct,pace,period,pie,season,team_id,tm_tov_pct,treb_pct,ts_pct,usg_pct,team
0.488,16.3,1.82,100.3,0.788,0.542,21200040,240:00:00,114.5,1610612760,0.286,92.74,f,0.522,2012,1610612737,12.1,0,0.566,0.198,Hawks
0.632,18,1.41,92.5,0.756,0.477,21200055,240:00:00,96.4,1610612754,0.362,92.62,f,0.517,2012,1610612737,18.4,0,0.482,0.2,Hawks
0.588,16.5,1.54,105.5,0.784,0.475,21200072,240:00:00,94.6,1610612748,0.2,92.04,f,0.459,2012,1610612737,13.8,0,0.505,0.2,Hawks
0.667,16.5,0.91,96.2,0.795,0.479,21200091,240:00:00,83.5,1610612746,0.25,91.78,f,0.411,2012,1610612737,24.2,0,0.481,0.2,Hawks
0.571,15.9,1.18,88.4,0.686,0.487,21200102,240:00:00,95.3,1610612757,0.162,99.06,f,0.577,2012,1610612737,17.1,0,0.536,0.198,Hawks
0.618,17.7,1.75,96.8,0.706,0.481,21200118,240:00:00,94.7,1610612744,0.128,93.96,f,0.483,2012,1610612737,12.9,0,0.512,0.2,Hawks
0.571,18.9,1.6,100.9,0.762,0.605,21200128,240:00:00,120.6,1610612758,0.27,94.02,f,0.593,2012,1610612737,16.2,0,0.637,0.2,Hawks
0.529,14.1,1.2,74.9,0.771,0.41,21200149,240:00:00,82.1,1610612753,0.2,97.44,f,0.546,2012,1610612737,15.2,0,0.428,0.196,Hawks
0.75,20.7,2.14,96.6,0.587,0.484,21200162,265:00:00,96,1610612764,0.204,94.55,f,0.52,2012,1610612737,13.3,0,0.499,0.198,Hawks
0.69,21.5,1.32,88.8,0.829,0.609,21200171,240:00:00,101.9,1610612766,0.194,100.8,f,0.567,2012,1610612737,22.2,0,0.6,0.198,Hawks
0.684,19.8,1.37,98.9,0.816,0.553,21200185,240:00:00,106.7,1610612746,0.211,95.72,f,0.548,2012,1610612737,19.5,0,0.602,0.198,Hawks
0.778,21,3.11,96.7,0.763,0.467,21200212,240:00:00,103.8,1610612766,0.294,92.36,f,0.548,2012,1610612737,9.9,0,0.487,0.2,Hawks
0.658,19.4,2.08,118.1,0.5,0.564,21200227,240:00:00,118,1610612739,0.244,94.88,f,0.5,2012,1610612737,12.8,0,0.603,0.2,Hawks
0.571,17,1.71,105.1,0.718,0.484,21200260,240:00:00,109.8,1610612743,0.396,98.68,f,0.532,2012,1610612737,14.2,0,0.522,0.2,Hawks
0.561,17.6,1.64,102.4,0.821,0.541,21200273,240:00:00,112.6,1610612764,0.375,92.58,f,0.537,2012,1610612737,15.2,0,0.557,0.2,Hawks
0.588,16.1,1.25,92.3,0.732,0.487,21200289,240:00:00,103.3,1610612763,0.326,89.96,f,0.582,2012,1610612737,17.8,0,0.528,0.196,Hawks
0.5,14.1,1.14,111.4,0.923,0.487,21200300,240:00:00,102.4,1610612748,0.211,90.24,f,0.422,2012,1610612737,15.6,0,0.549,0.2,Hawks
0.457,13.7,1.14,87.1,0.778,0.475,21200310,240:00:00,92.4,1610612753,0.216,92.44,f,0.562,2012,1610612737,15,0,0.494,0.2,Hawks
0.651,22,2,95.9,0.81,0.667,21200322,240:00:00,122.7,1610612766,0.233,92.96,f,0.647,2012,1610612737,15.2,0,0.664,0.198,Hawks
0.677,15.9,1.91,111.1,0.778,0.399,21200337,240:00:00,92.2,1610612744,0.185,102.18,f,0.376,2012,1610612737,10.9,0,0.466,0.2,Hawks
