,cfga,cfgm,dfga,dfgm,dist,drbc,ftast,game_id,opponent_id,orbc,pass,period,sast,season,spd,tchs,team_id,ufga,ufgm,team
4120,44,19,29,14,9.99,65,3,21500157,1610612756,22,127,f,1,2015,0,127,1610612747,33,18,Lakers
4121,45,21,28,16,9.99,61,1,21500188,1610612761,21,127,f,5,2015,0,127,1610612747,32,14,Lakers
4122,52,19,19,13,9.99,55,0,21500201,1610612757,31,127,f,2,2015,0,127,1610612747,36,13,Lakers
4123,41,15,22,12,9.99,63,2,21500214,1610612744,17,127,f,4,2015,0,127,1610612747,41,16,Lakers
4124,53,23,22,13,9.99,52,3,21500244,1610612757,19,127,f,5,2015,0,127,1610612747,29,13,Lakers
4125,58,23,25,18,9.99,59,2,21500253,1610612754,35,127,f,3,2015,0,127,1610612747,41,15,Lakers
4126,44,17,25,14,9.99,57,5,21500263,1610612755,29,127,f,2,2015,0,127,1610612747,45,16,Lakers
4127,62,29,18,14,9.99,49,1,21500269,1610612764,34,127,f,1,2015,0,127,1610612747,34,12,Lakers
4128,50,16,24,12,9.99,52,2,21500286,1610612737,32,127,f,7,2015,0,127,1610612747,36,16,Lakers
4129,50,20,31,18,9.99,68,2,21500301,1610612765,21,127,f,1,2015,0,127,1610612747,30,12,Lakers
4130,63,27,19,11,9.99,50,1,21500308,1610612761,40,127,f,3,2015,0,127,1610612747,20,7,Lakers
4131,53,28,31,21,9.99,63,1,21500325,1610612750,18,127,f,3,2015,0,127,1610612747,40,20,Lakers
4132,34,16,0,0,9.99,45,0,21500342,1610612759,22,127,f,3,2015,0,127,1610612747,47,19,Lakers
4133,46,20,31,14,9.99,51,1,21500349,1610612745,24,127,f,6,2015,0,127,1610612747,42,15,Lakers
4134,49,21,35,19,9.99,61,2,21500370,1610612749,32,127,f,7,2015,0,127,1610612747,40,20,Lakers
4135,57,26,27,10,9.99,68,2,21500385,1610612745,27,127,f,4,2015,0,127,1610612747,27,10,Lakers
4136,38,11,23,14,9.99,50,3,21500398,1610612760,33,127,f,2,2015,0,127,1610612747,48,19,Lakers
4137,57,28,27,16,9.99,55,2,21500422,1610612743,25,127,f,4,2015,0,127,1610612747,27,12,Lakers
4138,49,16,39,20,9.99,56,2,21500435,1610612760,24,127,f,3,2015,0,127,1610612747,40,16,Lakers
4139,39,15,18,12,9.99,58,2,21500440,1610612746,25,127,f,2,2015,0,127,1610612747,38,17,Lakers
4140,43,15,29,17,9.99,53,3,21500455,1610612763,33,127,f,3,2015,0,127,1610612747,41,17,Lakers
4141,57,25,19,13,9.99,53,1,21500458,1610612766,22,127,f,3,2015,0,127,1610612747,28,10,Lakers
4142,61,22,34,22,9.99,65,2,21500476,1610612738,27,127,f,5,2015,0,127,1610612747,33,21,Lakers
4143,51,22,35,14,9.99,68,1,21500494,1610612755,28,127,f,4,2015,0,127,1610612747,36,11,Lakers
4144,47,23,34,16,9.99,72,1,21500510,1610612756,17,127,f,2,2015,0,127,1610612747,37,15,Lakers
4145,48,16,24,9,9.99,61,0,21500524,1610612744,32,127,f,3,2015,0,127,1610612747,43,13,Lakers
4146,34,19,26,14,9.99,45,4,21500539,1610612758,11,127,f,4,2015,0,127,1610612747,41,22,Lakers
4147,45,25,51,28,9.99,45,1,21500549,1610612760,15,127,f,3,2015,0,127,1610612747,39,15,Lakers
4148,49,17,20,9,9.99,40,0,21500565,1610612762,31,127,f,4,2015,0,127,1610612747,40,12,Lakers
4149,54,20,31,18,9.99,72,0,21500576,1610612740,27,127,f,2,2015,0,127,1610612747,33,12,Lakers
4150,57,28,20,12,9.99,49,2,21500592,1610612744,31,127,f,3,2015,0,127,1610612747,33,12,Lakers
4151,62,18,24,12,9.99,51,1,21500608,1610612762,31,127,f,4,2015,0,127,1610612747,28,13,Lakers
4152,40,18,40,24,9.99,56,2,21500614,1610612745,17,127,f,2,2015,0,127,1610612747,42,19,Lakers
4153,52,16,39,25,9.99,56,4,21500638,1610612758,34,127,f,6,2015,0,127,1610612747,38,16,Lakers
4154,53,19,28,10,9.99,49,2,21500653,1610612759,28,127,f,2,2015,0,127,1610612747,31,19,Lakers
4155,43,23,23,18,9.99,46,2,21500662,1610612757,10,127,f,3,2015,0,127,1610612747,26,11,Lakers
4156,32,13,27,17,9.99,55,2,21500683,1610612742,19,127,f,8,2015,0,127,1610612747,42,17,Lakers
4157,45,15,31,23,9.99,56,2,21500697,1610612741,30,127,f,1,2015,0,127,1610612747,40,17,Lakers
4158,41,15,10,6,9.99,56,2,21500706,1610612746,25,127,f,3,2015,0,127,1610612747,37,19,Lakers
4159,48,15,25,11,9.99,65,1,21500720,1610612766,20,127,f,3,2015,0,127,1610612747,32,12,Lakers
4160,54,29,29,21,9.99,44,1,21500734,1610612750,21,127,f,5,2015,0,127,1610612747,26,11,Lakers
4161,57,28,19,11,9.99,61,0,21500747,1610612740,25,127,f,4,2015,0,127,1610612747,24,11,Lakers
4162,52,20,33,21,9.99,58,1,21500767,1610612759,26,127,f,5,2015,0,127,1610612747,34,14,Lakers
4163,58,19,17,14,9.99,57,3,21500776,1610612754,34,127,f,2,2015,0,127,1610612747,35,10,Lakers
4164,46,26,27,18,9.99,55,1,21500795,1610612739,26,127,f,2,2015,0,127,1610612747,40,12,Lakers
4165,53,26,31,25,9.99,48,0,21500818,1610612759,22,127,f,3,2015,0,127,1610612747,28,14,Lakers
4166,67,36,18,11,9.99,45,3,21500831,1610612741,30,127,f,2,2015,0,127,1610612747,26,7,Lakers
4167,37,14,18,11,9.99,57,4,21500837,1610612749,30,127,f,3,2015,0,127,1610612747,39,14,Lakers
4168,44,17,27,16,9.99,53,2,21500851,1610612763,32,127,f,3,2015,0,127,1610612747,44,22,Lakers
4169,50,22,22,14,9.99,48,2,21500868,1610612763,28,127,f,1,2015,0,127,1610612747,28,10,Lakers
4170,52,27,48,29,9.99,70,5,21500896,1610612751,24,127,f,3,2015,0,127,1610612747,31,14,Lakers
4171,42,20,24,10,9.99,38,3,21500906,1610612743,22,127,f,3,2015,0,127,1610612747,37,15,Lakers
4172,41,17,18,13,9.99,43,2,21500921,1610612737,28,127,f,2,2015,0,127,1610612747,44,12,Lakers
4173,61,26,37,17,9.99,54,3,21500931,1610612744,26,127,f,3,2015,0,127,1610612747,26,15,Lakers
4174,50,27,13,10,9.99,48,1,21500949,1610612753,22,127,f,6,2015,0,127,1610612747,31,13,Lakers
4175,44,24,19,11,9.99,48,3,21500962,1610612739,8,127,f,4,2015,0,127,1610612747,36,18,Lakers
4176,59,25,27,15,9.99,55,1,21500987,1610612752,25,127,f,4,2015,0,127,1610612747,26,9,Lakers
4177,46,22,27,14,9.99,64,1,21501002,1610612758,28,127,f,2,2015,0,127,1610612747,38,15,Lakers
4178,46,18,40,18,9.99,68,2,21501027,1610612756,28,127,f,2,2015,0,127,1610612747,40,13,Lakers
4179,53,30,41,16,9.99,52,0,21501055,1610612763,17,127,f,4,2015,0,127,1610612747,24,9,Lakers
4180,65,28,23,14,9.99,42,1,21501065,1610612756,32,127,f,2,2015,0,127,1610612747,28,11,Lakers
4181,38,16,0,0,9.99,76,3,21501081,1610612743,24,127,f,4,2015,0,127,1610612747,47,21,Lakers
4182,35,8,0,0,9.99,46,0,21501096,1610612764,26,127,f,6,2015,0,127,1610612747,52,25,Lakers
4183,50,14,31,15,9.99,52,0,21501104,1610612762,18,127,f,4,2015,0,127,1610612747,35,12,Lakers
4184,66,24,37,21,9.99,55,0,21501121,1610612748,41,127,f,2,2015,0,127,1610612747,36,13,Lakers
4185,65,25,29,18,9.99,64,2,21501153,1610612738,29,127,f,4,2015,0,127,1610612747,25,12,Lakers
4186,47,14,17,11,9.99,50,1,21501164,1610612746,35,127,f,2,2015,0,127,1610612747,36,12,Lakers
4187,56,22,8,5,9.99,50,1,21501172,1610612746,35,127,f,1,2015,0,127,1610612747,34,10,Lakers
4188,43,14,19,9,9.99,37,2,21501184,1610612740,20,127,f,2,2015,0,127,1610612747,38,20,Lakers
4189,35,22,27,12,9.99,67,3,21501195,1610612745,15,127,f,3,2015,0,127,1610612747,48,19,Lakers
4190,44,14,28,11,9.99,60,0,21501209,1610612760,22,127,f,5,2015,0,127,1610612747,37,9,Lakers
4191,64,32,29,15,9.99,54,1,21501228,1610612762,21,127,f,6,2015,0,127,1610612747,21,9,Lakers
4192,0,0,0,0,0.0,0,0,41000151,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4193,0,0,0,0,0.0,0,0,41000152,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4194,0,0,0,0,0.0,0,0,41000153,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4195,0,0,0,0,0.0,0,0,41000154,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4196,0,0,0,0,0.0,0,0,41000155,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4197,0,0,0,0,0.0,0,0,41000156,1610612740,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4198,0,0,0,0,0.0,0,0,41000231,1610612742,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4199,0,0,0,0,0.0,0,0,41000232,1610612742,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4200,0,0,0,0,0.0,0,0,41000233,1610612742,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4201,0,0,0,0,0.0,0,0,41000234,1610612742,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4202,0,0,0,0,0.0,0,0,41100161,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4203,0,0,0,0,0.0,0,0,41100162,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4204,0,0,0,0,0.0,0,0,41100163,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4205,0,0,0,0,0.0,0,0,41100164,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4206,0,0,0,0,0.0,0,0,41100165,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4207,0,0,0,0,0.0,0,0,41100166,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4208,0,0,0,0,0.0,0,0,41100167,1610612743,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4209,0,0,0,0,0.0,0,0,41100231,1610612760,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4210,0,0,0,0,0.0,0,0,41100232,1610612760,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4211,0,0,0,0,0.0,0,0,41100233,1610612760,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4212,0,0,0,0,0.0,0,0,41100234,1610612760,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4213,0,0,0,0,0.0,0,0,41100235,1610612760,0,0,f,0,2015,0,0,1610612747,0,0,Lakers
4214,52,29,28,15,9.99,49,2,21600013,1610612745,21,127,f,5,2016,0,127,1610612747,37,16,Lakers
4215,57,20,33,21,9.99,64,4,21600024,1610612762,20,127,f,3,2016,0,127,1610612747,27,12,Lakers
4216,49,23,25,15,9.99,48,0,21600040,1610612760,24,127,f,2,2016,0,127,1610612747,38,12,Lakers
4217,45,23,24,17,9.99,52,1,21600048,1610612754,29,127,f,1,2016,0,127,1610612747,44,17,Lakers
4218,43,27,28,17,9.99,53,1,21600059,1610612737,20,127,f,5,2016,0,127,1610612747,46,21,Lakers
4219,48,23,27,16,9.99,58,2,21600078,1610612744,38,127,f,3,2016,0,127,1610612747,47,22,Lakers
4220,90,41,0,0,9.99,63,1,21600092,1610612756,28,127,f,0,2016,0,127,1610612747,0,0,Lakers
4221,45,19,24,14,9.99,54,3,21600104,1610612742,25,127,f,2,2016,0,127,1610612747,33,19,Lakers
4222,44,27,34,14,9.99,63,1,21600120,1610612758,16,127,f,5,2016,0,127,1610612747,30,11,Lakers
4223,52,29,23,12,9.99,63,0,21600129,1610612740,26,127,f,7,2016,0,127,1610612747,42,23,Lakers
4224,40,22,29,16,9.99,55,4,21600142,1610612750,21,127,f,1,2016,0,127,1610612747,31,11,Lakers
4225,60,27,36,22,9.99,68,2,21600157,1610612751,27,127,f,5,2016,0,127,1610612747,32,14,Lakers
4226,51,19,10,6,9.99,47,0,21600182,1610612759,30,127,f,4,2016,0,127,1610612747,36,20,Lakers
4227,54,22,34,21,9.99,56,2,21600198,1610612741,28,127,f,7,2016,0,127,1610612747,39,19,Lakers
4228,52,29,32,23,9.99,50,1,21600211,1610612760,22,127,f,6,2016,0,127,1610612747,31,13,Lakers
4229,59,22,22,19,9.99,45,2,21600223,1610612744,26,127,f,3,2016,0,127,1610612747,34,18,Lakers
4230,50,18,15,13,9.99,45,2,21600238,1610612744,40,127,f,1,2016,0,127,1610612747,40,14,Lakers
4231,58,23,16,11,9.99,65,3,21600252,1610612737,36,127,f,3,2016,0,127,1610612747,37,19,Lakers
4232,46,26,30,19,9.99,58,1,21600263,1610612740,27,127,f,7,2016,0,127,1610612747,41,11,Lakers
4233,52,21,26,16,9.99,92,1,21600269,1610612741,46,127,f,1,2016,0,127,1610612747,29,12,Lakers
4234,61,21,26,16,9.99,40,1,21600284,1610612761,44,127,f,3,2016,0,127,1610612747,32,11,Lakers
4235,50,20,28,13,9.99,58,3,21600295,1610612763,30,127,f,4,2016,0,127,1610612747,31,15,Lakers
4236,54,24,29,18,9.99,46,0,21600313,1610612762,28,127,f,2,2016,0,127,1610612747,33,15,Lakers
4237,46,18,32,15,9.99,45,1,21600326,1610612745,32,127,f,1,2016,0,127,1610612747,41,16,Lakers
4238,54,24,29,17,9.99,61,5,21600344,1610612756,32,127,f,1,2016,0,127,1610612747,33,16,Lakers
4239,58,24,12,5,9.99,53,2,21600360,1610612752,23,127,f,5,2016,0,127,1610612747,30,18,Lakers
4240,48,15,40,26,9.99,47,0,21600367,1610612758,32,127,f,3,2016,0,127,1610612747,36,18,Lakers
4241,51,23,41,15,9.99,68,2,21600378,1610612751,36,127,f,3,2016,0,127,1610612747,40,12,Lakers
4242,36,19,40,16,9.99,62,4,21600396,1610612755,17,127,f,3,2016,0,127,1610612747,43,17,Lakers
4243,35,20,24,18,9.99,51,1,21600402,1610612739,24,127,f,9,2016,0,127,1610612747,51,21,Lakers
4244,52,24,53,19,9.99,65,1,21600419,1610612766,22,127,f,9,2016,0,127,1610612747,38,20,Lakers
4245,54,25,36,25,9.99,51,3,21600439,1610612748,23,127,f,3,2016,0,127,1610612747,36,15,Lakers
4246,48,16,27,16,9.99,60,2,21600443,1610612753,24,127,f,3,2016,0,127,1610612747,39,15,Lakers
4247,48,23,21,10,9.99,63,3,21600460,1610612746,25,127,f,2,2016,0,127,1610612747,36,17,Lakers
4248,0,0,0,0,0.0,0,0,21600475,1610612762,0,0,f,0,2016,0,0,1610612747,0,0,Lakers
4249,47,22,25,18,9.99,49,3,21600491,1610612742,16,127,f,0,2016,0,127,1610612747,21,10,Lakers
4250,49,20,0,0,9.99,45,2,21600512,1610612761,32,127,f,4,2016,0,127,1610612747,38,15,Lakers
4251,50,27,15,10,9.99,53,2,21600528,1610612763,25,127,f,7,2016,0,127,1610612747,32,15,Lakers
4252,61,31,39,23,9.99,79,4,21600549,1610612748,29,127,f,4,2016,0,127,1610612747,35,17,Lakers
4253,58,31,36,18,9.99,73,2,21600567,1610612753,21,127,f,3,2016,0,127,1610612747,29,11,Lakers
4254,54,22,28,17,9.99,52,4,21600577,1610612757,32,127,f,4,2016,0,127,1610612747,29,10,Lakers
4255,45,21,27,20,9.99,34,1,21600588,1610612759,20,127,f,9,2016,0,127,1610612747,40,14,Lakers
4256,53,25,17,13,9.99,48,3,21600601,1610612746,21,127,f,6,2016,0,127,1610612747,28,11,Lakers
4257,57,25,30,14,9.99,72,1,21600612,1610612765,24,127,f,6,2016,0,127,1610612747,26,11,Lakers
4258,68,30,39,25,9.99,44,3,21600626,1610612743,36,127,f,5,2016,0,127,1610612747,40,17,Lakers
4259,55,28,29,16,9.99,59,0,21600649,1610612754,29,127,f,8,2016,0,127,1610612747,32,13,Lakers
4260,43,20,25,13,9.99,49,1,21600662,1610612742,11,127,f,3,2016,0,127,1610612747,30,8,Lakers
4261,61,24,44,18,9.99,66,2,21600689,1610612757,35,127,f,7,2016,0,127,1610612747,33,13,Lakers
4262,61,25,28,17,9.99,62,2,21600693,1610612762,31,127,f,4,2016,0,127,1610612747,23,11,Lakers
4263,58,34,39,15,9.99,70,3,21600729,1610612743,25,127,f,7,2016,0,127,1610612747,31,13,Lakers
4264,47,21,25,14,9.99,74,3,21600742,1610612764,29,127,f,4,2016,0,127,1610612747,40,19,Lakers
4265,46,21,19,9,9.99,53,2,21600751,1610612738,30,127,f,4,2016,0,127,1610612747,48,16,Lakers
4266,63,29,36,13,9.99,58,3,21600768,1610612752,41,127,f,8,2016,0,127,1610612747,39,15,Lakers
4267,50,19,53,34,9.99,58,0,21600786,1610612765,21,127,f,3,2016,0,127,1610612747,36,18,Lakers
4268,46,24,25,19,9.99,44,7,21600802,1610612749,12,127,f,8,2016,0,127,1610612747,29,15,Lakers
4269,39,15,22,15,9.99,49,4,21600833,1610612758,26,127,f,2,2016,0,127,1610612747,44,23,Lakers
4270,51,17,27,19,9.99,45,4,21600844,1610612756,20,127,f,9,2016,0,127,1610612747,42,18,Lakers
4271,50,22,39,22,9.99,73,2,21600861,1610612760,28,127,f,3,2016,0,127,1610612747,51,18,Lakers
4272,48,21,38,21,9.99,54,3,21600874,1610612759,28,127,f,1,2016,0,127,1610612747,39,19,Lakers
4273,48,28,27,12,9.99,54,1,21600894,1610612766,21,127,f,4,2016,0,127,1610612747,36,13,Lakers
4274,45,21,25,16,9.99,53,2,21600918,1610612738,28,127,f,6,2016,0,127,1610612747,42,16,Lakers
4275,45,22,35,14,9.99,70,3,21600933,1610612740,23,127,f,5,2016,0,127,1610612747,38,16,Lakers
4276,50,24,24,12,9.99,51,3,21600947,1610612742,24,127,f,9,2016,0,127,1610612747,40,18,Lakers
4277,54,29,34,13,9.99,65,1,21600964,1610612756,34,127,f,4,2016,0,127,1610612747,44,18,Lakers
4278,58,30,32,22,9.99,46,2,21600990,1610612755,20,127,f,7,2016,0,127,1610612747,30,14,Lakers
4279,56,24,23,14,9.99,50,0,21600998,1610612743,30,127,f,1,2016,0,127,1610612747,41,18,Lakers
4280,55,27,24,18,9.99,45,4,21601010,1610612745,30,127,f,8,2016,0,127,1610612747,36,15,Lakers
4281,58,26,31,18,9.99,49,1,21601027,1610612749,24,127,f,6,2016,0,127,1610612747,26,12,Lakers
4282,44,24,28,20,9.99,52,0,21601043,1610612739,26,127,f,4,2016,0,127,1610612747,47,23,Lakers
4283,52,23,22,12,9.99,47,1,21601058,1610612746,30,127,f,4,2016,0,127,1610612747,40,20,Lakers
4284,50,25,0,0,9.99,55,2,21601080,1610612750,19,127,f,11,2016,0,127,1610612747,35,19,Lakers
4285,51,21,34,17,9.99,71,1,21601096,1610612757,11,127,f,3,2016,0,127,1610612747,33,12,Lakers
4286,4,1,0,0,3.32,11,0,21601110,1610612764,6,53,f,0,2016,0,76,1610612747,15,6,Lakers
4287,45,25,28,11,9.99,55,0,21601123,1610612750,24,127,f,6,2016,0,127,1610612747,39,15,Lakers
4288,34,16,16,10,9.99,45,2,21601137,1610612746,38,127,f,9,2016,0,127,1610612747,56,23,Lakers
4289,60,28,30,18,9.99,57,3,21601143,1610612763,32,127,f,1,2016,0,127,1610612747,25,12,Lakers
4290,46,23,25,13,9.99,63,4,21601170,1610612759,19,127,f,13,2016,0,127,1610612747,40,19,Lakers
4291,53,28,29,14,9.99,46,2,21601187,1610612758,33,127,f,2,2016,0,127,1610612747,33,10,Lakers
4292,45,25,32,22,9.99,44,2,21601202,1610612750,27,127,f,8,2016,0,127,1610612747,41,17,Lakers
4293,45,26,16,11,9.99,63,1,21601215,1610612740,22,127,f,5,2016,0,127,1610612747,43,16,Lakers
4294,50,24,0,0,9.99,63,0,21601229,1610612744,29,127,f,8,2016,0,127,1610612747,43,17,Lakers
4295,40,20,32,19,9.99,62,1,21700016,1610612746,38,127,f,1,2017,0,127,1610612747,50,16,Lakers
4296,47,25,27,16,9.99,49,1,21700026,1610612756,35,127,f,3,2017,0,127,1610612747,47,23,Lakers
4297,46,25,32,26,9.99,48,3,21700040,1610612740,29,127,f,0,2017,0,127,1610612747,44,19,Lakers
4298,30,13,25,18,9.99,64,2,21700064,1610612764,27,127,f,3,2017,0,127,1610612747,62,28,Lakers
4299,38,21,0,0,9.99,63,2,21700076,1610612761,22,127,f,2,2017,0,127,1610612747,41,15,Lakers
4300,37,14,0,0,9.99,46,2,21700082,1610612762,25,127,f,0,2017,0,127,1610612747,42,17,Lakers
4301,42,23,0,0,9.99,55,3,21700104,1610612765,23,127,f,1,2017,0,127,1610612747,49,22,Lakers
4302,42,23,0,0,9.99,55,3,21700104,1610612765,23,127,f,1,2017,0,127,1610612747,49,22,Lakers
4303,42,27,0,0,9.99,58,0,21700118,1610612757,13,127,f,2,2017,0,127,1610612747,37,16,Lakers
4304,39,22,0,0,9.99,67,2,21700130,1610612751,34,127,f,2,2017,0,127,1610612747,55,26,Lakers
4305,42,21,0,0,9.99,62,2,21700145,1610612763,31,127,f,2,2017,0,127,1610612747,43,19,Lakers
4306,41,20,0,0,9.99,80,0,21700161,1610612738,26,127,f,3,2017,0,127,1610612747,43,16,Lakers
4307,36,15,23,17,9.99,50,5,21700164,1610612764,38,127,f,1,2017,0,127,1610612747,50,16,Lakers
4308,31,15,25,17,9.99,59,7,21700182,1610612749,25,127,f,2,2017,0,127,1610612747,43,16,Lakers
4309,40,17,22,15,9.99,67,1,21700196,1610612756,30,127,f,0,2017,0,127,1610612747,50,21,Lakers
4310,62,27,26,22,9.99,58,3,21700214,1610612755,44,127,f,0,2017,0,127,1610612747,47,15,Lakers
4311,48,24,20,11,9.99,63,2,21700227,1610612756,26,127,f,2,2017,0,127,1610612747,43,21,Lakers
4312,49,30,32,16,9.99,51,1,21700240,1610612743,39,127,f,0,2017,0,127,1610612747,51,23,Lakers
4313,36,17,17,10,9.99,70,4,21700252,1610612741,27,127,f,4,2017,0,127,1610612747,54,19,Lakers
4314,35,15,30,21,9.99,49,0,21700266,1610612758,21,127,f,2,2017,0,127,1610612747,43,24,Lakers
4315,36,17,27,16,9.99,56,3,21700297,1610612746,26,127,f,3,2017,0,127,1610612747,55,27,Lakers
4316,0,0,0,0,0.0,0,0,21700312,1610612744,0,0,f,0,2017,0,0,1610612747,0,0,Lakers
4317,42,21,30,22,9.99,57,2,21700332,1610612743,33,127,f,2,2017,0,127,1610612747,44,17,Lakers
4318,37,15,29,21,9.99,46,0,21700338,1610612745,31,127,f,3,2017,0,127,1610612747,47,17,Lakers
4319,50,21,27,18,9.99,62,1,21700363,1610612755,45,127,f,3,2017,0,127,1610612747,46,21,Lakers
4320,32,17,26,14,9.99,68,1,21700377,1610612766,21,127,f,1,2017,0,127,1610612747,53,26,Lakers
4321,42,16,29,21,9.99,67,0,21700399,1610612752,40,127,f,5,2017,0,127,1610612747,60,26,Lakers
4322,42,27,41,20,9.99,46,3,21400009,1610612750,25,127,f,7,2014,0,127,1610612763,40,16,Grizzlies
4323,39,18,24,11,9.99,44,3,21400021,1610612754,30,127,f,5,2014,0,127,1610612763,40,17,Grizzlies
4324,40,14,22,5,9.99,55,2,21400028,1610612766,24,127,f,4,2014,0,127,1610612763,40,15,Grizzlies
4325,47,20,46,17,9.99,62,6,21400045,1610612740,18,127,f,9,2014,0,127,1610612763,29,11,Grizzlies
4326,41,22,26,15,9.99,40,2,21400065,1610612756,15,127,f,11,2014,0,127,1610612763,39,18,Grizzlies
4327,41,15,29,21,9.99,51,3,21400078,1610612760,19,127,f,7,2014,0,127,1610612763,40,19,Grizzlies
4328,49,20,38,17,9.99,43,1,21400088,1610612749,31,127,f,3,2014,0,127,1610612763,33,9,Grizzlies
4329,46,26,31,18,9.99,46,2,21400104,1610612747,22,127,f,10,2014,0,127,1610612763,32,15,Grizzlies
4330,42,17,35,16,9.99,45,4,21400118,1610612758,16,127,f,6,2014,0,127,1610612763,35,22,Grizzlies
4331,59,25,43,19,9.99,65,1,21400136,1610612765,35,127,f,3,2014,0,127,1610612763,27,7,Grizzlies
4332,45,28,37,24,9.99,41,2,21400151,1610612745,19,127,f,9,2014,0,127,1610612763,41,18,Grizzlies
4333,51,23,28,16,9.99,47,6,21400166,1610612761,26,127,f,3,2014,0,127,1610612763,29,12,Grizzlies
4334,43,24,25,13,9.99,55,2,21400176,1610612738,17,127,f,9,2014,0,127,1610612763,48,24,Grizzlies
4335,40,21,19,9,9.99,55,2,21400193,1610612746,21,127,f,7,2014,0,127,1610612763,45,21,Grizzlies
4336,40,19,31,15,9.99,53,1,21400222,1610612747,22,127,f,7,2014,0,127,1610612763,40,17,Grizzlies
4337,49,27,29,10,9.99,61,3,21400233,1610612757,23,127,f,6,2014,0,127,1610612763,35,18,Grizzlies
4338,47,27,31,21,9.99,52,0,21400244,1610612758,20,127,f,7,2014,0,127,1610612763,32,11,Grizzlies
4339,44,23,57,30,9.99,57,3,21400268,1610612745,16,127,f,4,2014,0,127,1610612763,32,16,Grizzlies
4340,52,25,35,16,9.99,42,5,21400282,1610612759,13,127,f,6,2014,0,127,1610612763,28,12,Grizzlies
4341,40,25,38,19,9.99,51,3,21400296,1610612748,12,127,f,9,2014,0,127,1610612763,33,18,Grizzlies
4342,45,19,20,12,9.99,46,6,21400310,1610612742,25,127,f,6,2014,0,127,1610612763,40,22,Grizzlies
4343,43,18,27,10,9.99,61,3,21400334,1610612766,25,127,f,7,2014,0,127,1610612763,42,21,Grizzlies
4344,56,30,29,17,9.99,47,1,21400345,1610612755,20,127,f,11,2014,0,127,1610612763,37,15,Grizzlies
4345,59,26,32,13,9.99,61,2,21400365,1610612744,23,127,f,5,2014,0,127,1610612763,33,16,Grizzlies
4346,63,25,56,19,9.99,83,1,21400375,1610612759,30,127,f,4,2014,0,127,1610612763,44,23,Grizzlies
4347,55,25,17,8,9.99,52,2,21400389,1610612741,36,127,f,2,2014,0,127,1610612763,39,12,Grizzlies
4348,49,27,23,14,9.99,35,3,21400401,1610612739,21,127,f,5,2014,0,127,1610612763,37,12,Grizzlies
4349,41,20,34,15,9.99,48,1,21400412,1610612762,16,127,f,7,2014,0,127,1610612763,45,18,Grizzlies
4350,53,22,38,19,9.99,54,4,21400436,1610612745,25,127,f,12,2014,0,127,1610612763,51,21,Grizzlies
4351,38,19,24,14,9.99,36,3,21400446,1610612748,15,127,f,6,2014,0,127,1610612763,35,15,Grizzlies
4352,36,16,38,19,9.99,50,4,21400468,1610612759,15,127,f,11,2014,0,127,1610612763,36,19,Grizzlies
4353,47,22,23,17,9.99,51,3,21400494,1610612747,25,127,f,7,2014,0,127,1610612763,37,19,Grizzlies
4354,45,20,35,16,9.99,43,2,21400500,1610612743,16,127,f,3,2014,0,127,1610612763,41,17,Grizzlies
4355,50,28,15,6,9.99,45,2,21400513,1610612752,21,127,f,8,2014,0,127,1610612763,32,15,Grizzlies
4356,44,22,27,10,9.99,52,0,21400526,1610612737,27,127,f,8,2014,0,127,1610612763,35,13,Grizzlies
4357,42,20,36,20,9.99,60,4,21400541,1610612740,30,127,f,3,2014,0,127,1610612763,40,16,Grizzlies
4358,59,28,32,19,9.99,69,3,21400560,1610612756,24,127,f,9,2014,0,127,1610612763,41,20,Grizzlies
4359,44,28,19,14,9.99,36,3,21400576,1610612751,29,127,f,6,2014,0,127,1610612763,39,11,Grizzlies
4360,52,26,31,15,9.99,58,1,21400588,1610612753,21,127,f,1,2014,0,127,1610612763,35,14,Grizzlies
4361,45,24,23,8,9.99,63,1,21400604,1610612757,20,127,f,4,2014,0,127,1610612763,32,15,Grizzlies
